match_id,team,xg_for,xg_against,onclick,match,tooltip_lab
3915926,Burton Albion,0.43,0.76,"window.open(""https://www.fotmob.com//match/3915926/matchfacts/oxford-united-vs-burton-albion"")",Oxford United vs Burton Albion,"<b>Match</b>: Oxford United vs Burton Albion
<b>xG For</b>: 0.43
<b>xG Against</b>: 0.76"
3915927,Forest Green Rovers,0.87,1.32,"window.open(""https://www.fotmob.com//match/3915927/matchfacts/forest-green-rovers-vs-shrewsbury-town"")",Forest Green Rovers vs Shrewsbury Town,"<b>Match</b>: Forest Green Rovers vs Shrewsbury Town
<b>xG For</b>: 0.87
<b>xG Against</b>: 1.32"
3915927,Shrewsbury Town,1.32,0.87,"window.open(""https://www.fotmob.com//match/3915927/matchfacts/forest-green-rovers-vs-shrewsbury-town"")",Forest Green Rovers vs Shrewsbury Town,"<b>Match</b>: Forest Green Rovers vs Shrewsbury Town
<b>xG For</b>: 1.32
<b>xG Against</b>: 0.87"
3915928,Fleetwood Town,1.34,0.64,"window.open(""https://www.fotmob.com//match/3915928/matchfacts/fleetwood-town-vs-wycombe-wanderers"")",Fleetwood Town vs Wycombe Wanderers,"<b>Match</b>: Fleetwood Town vs Wycombe Wanderers
<b>xG For</b>: 1.34
<b>xG Against</b>: 0.64"
3915928,Wycombe Wanderers,0.64,1.34,"window.open(""https://www.fotmob.com//match/3915928/matchfacts/fleetwood-town-vs-wycombe-wanderers"")",Fleetwood Town vs Wycombe Wanderers,"<b>Match</b>: Fleetwood Town vs Wycombe Wanderers
<b>xG For</b>: 0.64
<b>xG Against</b>: 1.34"
3915929,Exeter City,1.15,0.18,"window.open(""https://www.fotmob.com//match/3915929/matchfacts/exeter-city-vs-milton-keynes-dons"")",Exeter City vs Milton Keynes Dons,"<b>Match</b>: Exeter City vs Milton Keynes Dons
<b>xG For</b>: 1.15
<b>xG Against</b>: 0.18"
3915929,Milton Keynes Dons,0.18,1.15,"window.open(""https://www.fotmob.com//match/3915929/matchfacts/exeter-city-vs-milton-keynes-dons"")",Exeter City vs Milton Keynes Dons,"<b>Match</b>: Exeter City vs Milton Keynes Dons
<b>xG For</b>: 0.18
<b>xG Against</b>: 1.15"
3915930,Derby County,1.1,1.09,"window.open(""https://www.fotmob.com//match/3915930/matchfacts/derby-county-vs-plymouth-argyle"")",Derby County vs Plymouth Argyle,"<b>Match</b>: Derby County vs Plymouth Argyle
<b>xG For</b>: 1.1
<b>xG Against</b>: 1.09"
3915930,Plymouth Argyle,1.09,1.1,"window.open(""https://www.fotmob.com//match/3915930/matchfacts/derby-county-vs-plymouth-argyle"")",Derby County vs Plymouth Argyle,"<b>Match</b>: Derby County vs Plymouth Argyle
<b>xG For</b>: 1.09
<b>xG Against</b>: 1.1"
3915931,Cambridge United,0.7,0.22,"window.open(""https://www.fotmob.com//match/3915931/matchfacts/cambridge-united-vs-lincoln-city"")",Cambridge United vs Lincoln City,"<b>Match</b>: Cambridge United vs Lincoln City
<b>xG For</b>: 0.7
<b>xG Against</b>: 0.22"
3915931,Lincoln City,0.22,0.7,"window.open(""https://www.fotmob.com//match/3915931/matchfacts/cambridge-united-vs-lincoln-city"")",Cambridge United vs Lincoln City,"<b>Match</b>: Cambridge United vs Lincoln City
<b>xG For</b>: 0.22
<b>xG Against</b>: 0.7"
3915932,Bristol Rovers,3.58,0.46,"window.open(""https://www.fotmob.com//match/3915932/matchfacts/bristol-rovers-vs-morecambe"")",Bristol Rovers vs Morecambe,"<b>Match</b>: Bristol Rovers vs Morecambe
<b>xG For</b>: 3.58
<b>xG Against</b>: 0.46"
3915932,Morecambe,0.46,3.58,"window.open(""https://www.fotmob.com//match/3915932/matchfacts/bristol-rovers-vs-morecambe"")",Bristol Rovers vs Morecambe,"<b>Match</b>: Bristol Rovers vs Morecambe
<b>xG For</b>: 0.46
<b>xG Against</b>: 3.58"
3915933,Cambridge United,2.13,1.28,"window.open(""https://www.fotmob.com//match/3915933/matchfacts/cambridge-united-vs-burton-albion"")",Cambridge United vs Burton Albion,"<b>Match</b>: Cambridge United vs Burton Albion
<b>xG For</b>: 2.13
<b>xG Against</b>: 1.28"
3915933,Burton Albion,1.28,2.13,"window.open(""https://www.fotmob.com//match/3915933/matchfacts/cambridge-united-vs-burton-albion"")",Cambridge United vs Burton Albion,"<b>Match</b>: Cambridge United vs Burton Albion
<b>xG For</b>: 1.28
<b>xG Against</b>: 2.13"
3915934,Plymouth Argyle,1.27,0.81,"window.open(""https://www.fotmob.com//match/3915934/matchfacts/plymouth-argyle-vs-oxford-united"")",Plymouth Argyle vs Oxford United,"<b>Match</b>: Plymouth Argyle vs Oxford United
<b>xG For</b>: 1.27
<b>xG Against</b>: 0.81"
3915934,Oxford United,0.81,1.27,"window.open(""https://www.fotmob.com//match/3915934/matchfacts/plymouth-argyle-vs-oxford-united"")",Plymouth Argyle vs Oxford United,"<b>Match</b>: Plymouth Argyle vs Oxford United
<b>xG For</b>: 0.81
<b>xG Against</b>: 1.27"
3915935,Shrewsbury Town,1.07,0.71,"window.open(""https://www.fotmob.com//match/3915935/matchfacts/shrewsbury-town-vs-exeter-city"")",Shrewsbury Town vs Exeter City,"<b>Match</b>: Shrewsbury Town vs Exeter City
<b>xG For</b>: 1.07
<b>xG Against</b>: 0.71"
3915935,Exeter City,0.71,1.07,"window.open(""https://www.fotmob.com//match/3915935/matchfacts/shrewsbury-town-vs-exeter-city"")",Shrewsbury Town vs Exeter City,"<b>Match</b>: Shrewsbury Town vs Exeter City
<b>xG For</b>: 0.71
<b>xG Against</b>: 1.07"
3915936,Wycombe Wanderers,1.3,0.7,"window.open(""https://www.fotmob.com//match/3915936/matchfacts/wycombe-wanderers-vs-accrington-stanley"")",Wycombe Wanderers vs Accrington Stanley,"<b>Match</b>: Wycombe Wanderers vs Accrington Stanley
<b>xG For</b>: 1.3
<b>xG Against</b>: 0.7"
3915936,Accrington Stanley,0.7,1.3,"window.open(""https://www.fotmob.com//match/3915936/matchfacts/wycombe-wanderers-vs-accrington-stanley"")",Wycombe Wanderers vs Accrington Stanley,"<b>Match</b>: Wycombe Wanderers vs Accrington Stanley
<b>xG For</b>: 0.7
<b>xG Against</b>: 1.3"
3915938,Peterborough United,1.61,0.71,"window.open(""https://www.fotmob.com//match/3915938/matchfacts/peterborough-united-vs-port-vale"")",Peterborough United vs Port Vale,"<b>Match</b>: Peterborough United vs Port Vale
<b>xG For</b>: 1.61
<b>xG Against</b>: 0.71"
3915938,Port Vale,0.71,1.61,"window.open(""https://www.fotmob.com//match/3915938/matchfacts/peterborough-united-vs-port-vale"")",Peterborough United vs Port Vale,"<b>Match</b>: Peterborough United vs Port Vale
<b>xG For</b>: 0.71
<b>xG Against</b>: 1.61"
3915939,Oxford United,1.75,1,"window.open(""https://www.fotmob.com//match/3915939/matchfacts/oxford-united-vs-fleetwood-town"")",Oxford United vs Fleetwood Town,"<b>Match</b>: Oxford United vs Fleetwood Town
<b>xG For</b>: 1.75
<b>xG Against</b>: 1"
3915939,Fleetwood Town,1,1.75,"window.open(""https://www.fotmob.com//match/3915939/matchfacts/oxford-united-vs-fleetwood-town"")",Oxford United vs Fleetwood Town,"<b>Match</b>: Oxford United vs Fleetwood Town
<b>xG For</b>: 1
<b>xG Against</b>: 1.75"
3915940,Morecambe,0.66,1.42,"window.open(""https://www.fotmob.com//match/3915940/matchfacts/morecambe-vs-cambridge-united"")",Morecambe vs Cambridge United,"<b>Match</b>: Morecambe vs Cambridge United
<b>xG For</b>: 0.66
<b>xG Against</b>: 1.42"
3915940,Cambridge United,1.42,0.66,"window.open(""https://www.fotmob.com//match/3915940/matchfacts/morecambe-vs-cambridge-united"")",Morecambe vs Cambridge United,"<b>Match</b>: Morecambe vs Cambridge United
<b>xG For</b>: 1.42
<b>xG Against</b>: 0.66"
3915942,Forest Green Rovers,0.58,2.81,"window.open(""https://www.fotmob.com//match/3915942/matchfacts/forest-green-rovers-vs-exeter-city"")",Forest Green Rovers vs Exeter City,"<b>Match</b>: Forest Green Rovers vs Exeter City
<b>xG For</b>: 0.58
<b>xG Against</b>: 2.81"
3915942,Exeter City,2.81,0.58,"window.open(""https://www.fotmob.com//match/3915942/matchfacts/forest-green-rovers-vs-exeter-city"")",Forest Green Rovers vs Exeter City,"<b>Match</b>: Forest Green Rovers vs Exeter City
<b>xG For</b>: 2.81
<b>xG Against</b>: 0.58"
3915943,Plymouth Argyle,0.68,1.25,"window.open(""https://www.fotmob.com//match/3915943/matchfacts/plymouth-argyle-vs-ipswich-town"")",Plymouth Argyle vs Ipswich Town,"<b>Match</b>: Plymouth Argyle vs Ipswich Town
<b>xG For</b>: 0.68
<b>xG Against</b>: 1.25"
3915943,Ipswich Town,1.25,0.68,"window.open(""https://www.fotmob.com//match/3915943/matchfacts/plymouth-argyle-vs-ipswich-town"")",Plymouth Argyle vs Ipswich Town,"<b>Match</b>: Plymouth Argyle vs Ipswich Town
<b>xG For</b>: 1.25
<b>xG Against</b>: 0.68"
3915945,Sheffield Wednesday,1.24,NA,"window.open(""https://www.fotmob.com//match/3915945/matchfacts/sheffield-wednesday-vs-wycombe-wanderers"")",Sheffield Wednesday vs Wycombe Wanderers,"<b>Match</b>: Sheffield Wednesday vs Wycombe Wanderers
<b>xG For</b>: 1.24
<b>xG Against</b>: NA"
3915945,Wycombe Wanderers,NA,1.24,"window.open(""https://www.fotmob.com//match/3915945/matchfacts/sheffield-wednesday-vs-wycombe-wanderers"")",Sheffield Wednesday vs Wycombe Wanderers,"<b>Match</b>: Sheffield Wednesday vs Wycombe Wanderers
<b>xG For</b>: NA
<b>xG Against</b>: 1.24"
3915946,Shrewsbury Town,0.87,2.22,"window.open(""https://www.fotmob.com//match/3915946/matchfacts/shrewsbury-town-vs-burton-albion"")",Shrewsbury Town vs Burton Albion,"<b>Match</b>: Shrewsbury Town vs Burton Albion
<b>xG For</b>: 0.87
<b>xG Against</b>: 2.22"
3915946,Burton Albion,2.22,0.87,"window.open(""https://www.fotmob.com//match/3915946/matchfacts/shrewsbury-town-vs-burton-albion"")",Shrewsbury Town vs Burton Albion,"<b>Match</b>: Shrewsbury Town vs Burton Albion
<b>xG For</b>: 2.22
<b>xG Against</b>: 0.87"
3915948,Bolton Wanderers,1.39,0.53,"window.open(""https://www.fotmob.com//match/3915948/matchfacts/bolton-wanderers-vs-lincoln-city"")",Bolton Wanderers vs Lincoln City,"<b>Match</b>: Bolton Wanderers vs Lincoln City
<b>xG For</b>: 1.39
<b>xG Against</b>: 0.53"
3915948,Lincoln City,0.53,1.39,"window.open(""https://www.fotmob.com//match/3915948/matchfacts/bolton-wanderers-vs-lincoln-city"")",Bolton Wanderers vs Lincoln City,"<b>Match</b>: Bolton Wanderers vs Lincoln City
<b>xG For</b>: 0.53
<b>xG Against</b>: 1.39"
3915949,Burton Albion,1.19,1.07,"window.open(""https://www.fotmob.com//match/3915949/matchfacts/burton-albion-vs-forest-green-rovers"")",Burton Albion vs Forest Green Rovers,"<b>Match</b>: Burton Albion vs Forest Green Rovers
<b>xG For</b>: 1.19
<b>xG Against</b>: 1.07"
3915949,Forest Green Rovers,1.07,1.19,"window.open(""https://www.fotmob.com//match/3915949/matchfacts/burton-albion-vs-forest-green-rovers"")",Burton Albion vs Forest Green Rovers,"<b>Match</b>: Burton Albion vs Forest Green Rovers
<b>xG For</b>: 1.07
<b>xG Against</b>: 1.19"
3915950,Cambridge United,0.21,0.88,"window.open(""https://www.fotmob.com//match/3915950/matchfacts/cambridge-united-vs-derby-county"")",Cambridge United vs Derby County,"<b>Match</b>: Cambridge United vs Derby County
<b>xG For</b>: 0.21
<b>xG Against</b>: 0.88"
3915950,Derby County,0.88,0.21,"window.open(""https://www.fotmob.com//match/3915950/matchfacts/cambridge-united-vs-derby-county"")",Cambridge United vs Derby County,"<b>Match</b>: Cambridge United vs Derby County
<b>xG For</b>: 0.88
<b>xG Against</b>: 0.21"
3915952,Bristol Rovers,0.92,1.09,"window.open(""https://www.fotmob.com//match/3915952/matchfacts/bristol-rovers-vs-accrington-stanley"")",Bristol Rovers vs Accrington Stanley,"<b>Match</b>: Bristol Rovers vs Accrington Stanley
<b>xG For</b>: 0.92
<b>xG Against</b>: 1.09"
3915952,Accrington Stanley,1.09,0.92,"window.open(""https://www.fotmob.com//match/3915952/matchfacts/bristol-rovers-vs-accrington-stanley"")",Bristol Rovers vs Accrington Stanley,"<b>Match</b>: Bristol Rovers vs Accrington Stanley
<b>xG For</b>: 1.09
<b>xG Against</b>: 0.92"
3915953,Accrington Stanley,1.88,0.6,"window.open(""https://www.fotmob.com//match/3915953/matchfacts/accrington-stanley-vs-cheltenham-town"")",Accrington Stanley vs Cheltenham Town,"<b>Match</b>: Accrington Stanley vs Cheltenham Town
<b>xG For</b>: 1.88
<b>xG Against</b>: 0.6"
3915953,Cheltenham Town,0.6,1.88,"window.open(""https://www.fotmob.com//match/3915953/matchfacts/accrington-stanley-vs-cheltenham-town"")",Accrington Stanley vs Cheltenham Town,"<b>Match</b>: Accrington Stanley vs Cheltenham Town
<b>xG For</b>: 0.6
<b>xG Against</b>: 1.88"
3915954,Bolton Wanderers,0.69,0.1,"window.open(""https://www.fotmob.com//match/3915954/matchfacts/bolton-wanderers-vs-peterborough-united"")",Bolton Wanderers vs Peterborough United,"<b>Match</b>: Bolton Wanderers vs Peterborough United
<b>xG For</b>: 0.69
<b>xG Against</b>: 0.1"
3915954,Peterborough United,0.1,0.69,"window.open(""https://www.fotmob.com//match/3915954/matchfacts/bolton-wanderers-vs-peterborough-united"")",Bolton Wanderers vs Peterborough United,"<b>Match</b>: Bolton Wanderers vs Peterborough United
<b>xG For</b>: 0.1
<b>xG Against</b>: 0.69"
3915955,Bristol Rovers,2.07,2.25,"window.open(""https://www.fotmob.com//match/3915955/matchfacts/bristol-rovers-vs-lincoln-city"")",Bristol Rovers vs Lincoln City,"<b>Match</b>: Bristol Rovers vs Lincoln City
<b>xG For</b>: 2.07
<b>xG Against</b>: 2.25"
3915955,Lincoln City,2.25,2.07,"window.open(""https://www.fotmob.com//match/3915955/matchfacts/bristol-rovers-vs-lincoln-city"")",Bristol Rovers vs Lincoln City,"<b>Match</b>: Bristol Rovers vs Lincoln City
<b>xG For</b>: 2.25
<b>xG Against</b>: 2.07"
3915956,Cambridge United,0.6,0.74,"window.open(""https://www.fotmob.com//match/3915956/matchfacts/cambridge-united-vs-barnsley"")",Cambridge United vs Barnsley,"<b>Match</b>: Cambridge United vs Barnsley
<b>xG For</b>: 0.6
<b>xG Against</b>: 0.74"
3915956,Barnsley,0.74,0.6,"window.open(""https://www.fotmob.com//match/3915956/matchfacts/cambridge-united-vs-barnsley"")",Cambridge United vs Barnsley,"<b>Match</b>: Cambridge United vs Barnsley
<b>xG For</b>: 0.74
<b>xG Against</b>: 0.6"
3915957,Derby County,1.89,0.87,"window.open(""https://www.fotmob.com//match/3915957/matchfacts/derby-county-vs-wycombe-wanderers"")",Derby County vs Wycombe Wanderers,"<b>Match</b>: Derby County vs Wycombe Wanderers
<b>xG For</b>: 1.89
<b>xG Against</b>: 0.87"
3915957,Wycombe Wanderers,0.87,1.89,"window.open(""https://www.fotmob.com//match/3915957/matchfacts/derby-county-vs-wycombe-wanderers"")",Derby County vs Wycombe Wanderers,"<b>Match</b>: Derby County vs Wycombe Wanderers
<b>xG For</b>: 0.87
<b>xG Against</b>: 1.89"
3915958,Exeter City,0.83,1.84,"window.open(""https://www.fotmob.com//match/3915958/matchfacts/exeter-city-vs-burton-albion"")",Exeter City vs Burton Albion,"<b>Match</b>: Exeter City vs Burton Albion
<b>xG For</b>: 0.83
<b>xG Against</b>: 1.84"
3915958,Burton Albion,1.84,0.83,"window.open(""https://www.fotmob.com//match/3915958/matchfacts/exeter-city-vs-burton-albion"")",Exeter City vs Burton Albion,"<b>Match</b>: Exeter City vs Burton Albion
<b>xG For</b>: 1.84
<b>xG Against</b>: 0.83"
3915959,Fleetwood Town,0.78,0.75,"window.open(""https://www.fotmob.com//match/3915959/matchfacts/fleetwood-town-vs-charlton-athletic"")",Fleetwood Town vs Charlton Athletic,"<b>Match</b>: Fleetwood Town vs Charlton Athletic
<b>xG For</b>: 0.78
<b>xG Against</b>: 0.75"
3915959,Charlton Athletic,0.75,0.78,"window.open(""https://www.fotmob.com//match/3915959/matchfacts/fleetwood-town-vs-charlton-athletic"")",Fleetwood Town vs Charlton Athletic,"<b>Match</b>: Fleetwood Town vs Charlton Athletic
<b>xG For</b>: 0.75
<b>xG Against</b>: 0.78"
3915960,Forest Green Rovers,0.6,1.75,"window.open(""https://www.fotmob.com//match/3915960/matchfacts/forest-green-rovers-vs-morecambe"")",Forest Green Rovers vs Morecambe,"<b>Match</b>: Forest Green Rovers vs Morecambe
<b>xG For</b>: 0.6
<b>xG Against</b>: 1.75"
3915960,Morecambe,1.75,0.6,"window.open(""https://www.fotmob.com//match/3915960/matchfacts/forest-green-rovers-vs-morecambe"")",Forest Green Rovers vs Morecambe,"<b>Match</b>: Forest Green Rovers vs Morecambe
<b>xG For</b>: 1.75
<b>xG Against</b>: 0.6"
3915961,Oxford United,1.29,1.04,"window.open(""https://www.fotmob.com//match/3915961/matchfacts/oxford-united-vs-milton-keynes-dons"")",Oxford United vs Milton Keynes Dons,"<b>Match</b>: Oxford United vs Milton Keynes Dons
<b>xG For</b>: 1.29
<b>xG Against</b>: 1.04"
3915961,Milton Keynes Dons,1.04,1.29,"window.open(""https://www.fotmob.com//match/3915961/matchfacts/oxford-united-vs-milton-keynes-dons"")",Oxford United vs Milton Keynes Dons,"<b>Match</b>: Oxford United vs Milton Keynes Dons
<b>xG For</b>: 1.04
<b>xG Against</b>: 1.29"
3915962,Port Vale,0.86,0.46,"window.open(""https://www.fotmob.com//match/3915962/matchfacts/port-vale-vs-shrewsbury-town"")",Port Vale vs Shrewsbury Town,"<b>Match</b>: Port Vale vs Shrewsbury Town
<b>xG For</b>: 0.86
<b>xG Against</b>: 0.46"
3915962,Shrewsbury Town,0.46,0.86,"window.open(""https://www.fotmob.com//match/3915962/matchfacts/port-vale-vs-shrewsbury-town"")",Port Vale vs Shrewsbury Town,"<b>Match</b>: Port Vale vs Shrewsbury Town
<b>xG For</b>: 0.46
<b>xG Against</b>: 0.86"
3915965,Barnsley,0.75,0.71,"window.open(""https://www.fotmob.com//match/3915965/matchfacts/barnsley-vs-charlton-athletic"")",Barnsley vs Charlton Athletic,"<b>Match</b>: Barnsley vs Charlton Athletic
<b>xG For</b>: 0.75
<b>xG Against</b>: 0.71"
3915965,Charlton Athletic,0.71,0.75,"window.open(""https://www.fotmob.com//match/3915965/matchfacts/barnsley-vs-charlton-athletic"")",Barnsley vs Charlton Athletic,"<b>Match</b>: Barnsley vs Charlton Athletic
<b>xG For</b>: 0.71
<b>xG Against</b>: 0.75"
3915966,Shrewsbury Town,0.83,0.42,"window.open(""https://www.fotmob.com//match/3915966/matchfacts/shrewsbury-town-vs-milton-keynes-dons"")",Shrewsbury Town vs Milton Keynes Dons,"<b>Match</b>: Shrewsbury Town vs Milton Keynes Dons
<b>xG For</b>: 0.83
<b>xG Against</b>: 0.42"
3915966,Milton Keynes Dons,0.42,0.83,"window.open(""https://www.fotmob.com//match/3915966/matchfacts/shrewsbury-town-vs-milton-keynes-dons"")",Shrewsbury Town vs Milton Keynes Dons,"<b>Match</b>: Shrewsbury Town vs Milton Keynes Dons
<b>xG For</b>: 0.42
<b>xG Against</b>: 0.83"
3915967,Sheffield Wednesday,1.46,0.53,"window.open(""https://www.fotmob.com//match/3915967/matchfacts/sheffield-wednesday-vs-cheltenham-town"")",Sheffield Wednesday vs Cheltenham Town,"<b>Match</b>: Sheffield Wednesday vs Cheltenham Town
<b>xG For</b>: 1.46
<b>xG Against</b>: 0.53"
3915967,Cheltenham Town,0.53,1.46,"window.open(""https://www.fotmob.com//match/3915967/matchfacts/sheffield-wednesday-vs-cheltenham-town"")",Sheffield Wednesday vs Cheltenham Town,"<b>Match</b>: Sheffield Wednesday vs Cheltenham Town
<b>xG For</b>: 0.53
<b>xG Against</b>: 1.46"
3915968,Portsmouth,0.99,0.52,"window.open(""https://www.fotmob.com//match/3915968/matchfacts/portsmouth-vs-fleetwood-town"")",Portsmouth vs Fleetwood Town,"<b>Match</b>: Portsmouth vs Fleetwood Town
<b>xG For</b>: 0.99
<b>xG Against</b>: 0.52"
3915968,Fleetwood Town,0.52,0.99,"window.open(""https://www.fotmob.com//match/3915968/matchfacts/portsmouth-vs-fleetwood-town"")",Portsmouth vs Fleetwood Town,"<b>Match</b>: Portsmouth vs Fleetwood Town
<b>xG For</b>: 0.52
<b>xG Against</b>: 0.99"
3915969,Plymouth Argyle,1.65,0.74,"window.open(""https://www.fotmob.com//match/3915969/matchfacts/plymouth-argyle-vs-accrington-stanley"")",Plymouth Argyle vs Accrington Stanley,"<b>Match</b>: Plymouth Argyle vs Accrington Stanley
<b>xG For</b>: 1.65
<b>xG Against</b>: 0.74"
3915969,Accrington Stanley,0.74,1.65,"window.open(""https://www.fotmob.com//match/3915969/matchfacts/plymouth-argyle-vs-accrington-stanley"")",Plymouth Argyle vs Accrington Stanley,"<b>Match</b>: Plymouth Argyle vs Accrington Stanley
<b>xG For</b>: 0.74
<b>xG Against</b>: 1.65"
3915970,Peterborough United,1.27,0.85,"window.open(""https://www.fotmob.com//match/3915970/matchfacts/peterborough-united-vs-burton-albion"")",Peterborough United vs Burton Albion,"<b>Match</b>: Peterborough United vs Burton Albion
<b>xG For</b>: 1.27
<b>xG Against</b>: 0.85"
3915970,Burton Albion,0.85,1.27,"window.open(""https://www.fotmob.com//match/3915970/matchfacts/peterborough-united-vs-burton-albion"")",Peterborough United vs Burton Albion,"<b>Match</b>: Peterborough United vs Burton Albion
<b>xG For</b>: 0.85
<b>xG Against</b>: 1.27"
3915971,Accrington Stanley,2.26,1.99,"window.open(""https://www.fotmob.com//match/3915971/matchfacts/accrington-stanley-vs-derby-county"")",Accrington Stanley vs Derby County,"<b>Match</b>: Accrington Stanley vs Derby County
<b>xG For</b>: 2.26
<b>xG Against</b>: 1.99"
3915971,Derby County,1.99,2.26,"window.open(""https://www.fotmob.com//match/3915971/matchfacts/accrington-stanley-vs-derby-county"")",Accrington Stanley vs Derby County,"<b>Match</b>: Accrington Stanley vs Derby County
<b>xG For</b>: 1.99
<b>xG Against</b>: 2.26"
3915972,Bolton Wanderers,1.16,0.38,"window.open(""https://www.fotmob.com//match/3915972/matchfacts/bolton-wanderers-vs-barnsley"")",Bolton Wanderers vs Barnsley,"<b>Match</b>: Bolton Wanderers vs Barnsley
<b>xG For</b>: 1.16
<b>xG Against</b>: 0.38"
3915972,Barnsley,0.38,1.16,"window.open(""https://www.fotmob.com//match/3915972/matchfacts/bolton-wanderers-vs-barnsley"")",Bolton Wanderers vs Barnsley,"<b>Match</b>: Bolton Wanderers vs Barnsley
<b>xG For</b>: 0.38
<b>xG Against</b>: 1.16"
3915973,Burton Albion,1,0.98,"window.open(""https://www.fotmob.com//match/3915973/matchfacts/burton-albion-vs-morecambe"")",Burton Albion vs Morecambe,"<b>Match</b>: Burton Albion vs Morecambe
<b>xG For</b>: 1
<b>xG Against</b>: 0.98"
3915973,Morecambe,0.98,1,"window.open(""https://www.fotmob.com//match/3915973/matchfacts/burton-albion-vs-morecambe"")",Burton Albion vs Morecambe,"<b>Match</b>: Burton Albion vs Morecambe
<b>xG For</b>: 0.98
<b>xG Against</b>: 1"
3915974,Cambridge United,0.49,0.92,"window.open(""https://www.fotmob.com//match/3915974/matchfacts/cambridge-united-vs-sheffield-wednesday"")",Cambridge United vs Sheffield Wednesday,"<b>Match</b>: Cambridge United vs Sheffield Wednesday
<b>xG For</b>: 0.49
<b>xG Against</b>: 0.92"
3915974,Sheffield Wednesday,0.92,0.49,"window.open(""https://www.fotmob.com//match/3915974/matchfacts/cambridge-united-vs-sheffield-wednesday"")",Cambridge United vs Sheffield Wednesday,"<b>Match</b>: Cambridge United vs Sheffield Wednesday
<b>xG For</b>: 0.92
<b>xG Against</b>: 0.49"
3915975,Charlton Athletic,1.3,0.54,"window.open(""https://www.fotmob.com//match/3915975/matchfacts/charlton-athletic-vs-portsmouth"")",Charlton Athletic vs Portsmouth,"<b>Match</b>: Charlton Athletic vs Portsmouth
<b>xG For</b>: 1.3
<b>xG Against</b>: 0.54"
3915975,Portsmouth,0.54,1.3,"window.open(""https://www.fotmob.com//match/3915975/matchfacts/charlton-athletic-vs-portsmouth"")",Charlton Athletic vs Portsmouth,"<b>Match</b>: Charlton Athletic vs Portsmouth
<b>xG For</b>: 0.54
<b>xG Against</b>: 1.3"
3915976,Cheltenham Town,1.53,1.11,"window.open(""https://www.fotmob.com//match/3915976/matchfacts/cheltenham-town-vs-bristol-rovers"")",Cheltenham Town vs Bristol Rovers,"<b>Match</b>: Cheltenham Town vs Bristol Rovers
<b>xG For</b>: 1.53
<b>xG Against</b>: 1.11"
3915976,Bristol Rovers,1.11,1.53,"window.open(""https://www.fotmob.com//match/3915976/matchfacts/cheltenham-town-vs-bristol-rovers"")",Cheltenham Town vs Bristol Rovers,"<b>Match</b>: Cheltenham Town vs Bristol Rovers
<b>xG For</b>: 1.11
<b>xG Against</b>: 1.53"
3915977,Exeter City,0.55,1.36,"window.open(""https://www.fotmob.com//match/3915977/matchfacts/exeter-city-vs-oxford-united"")",Exeter City vs Oxford United,"<b>Match</b>: Exeter City vs Oxford United
<b>xG For</b>: 0.55
<b>xG Against</b>: 1.36"
3915977,Oxford United,1.36,0.55,"window.open(""https://www.fotmob.com//match/3915977/matchfacts/exeter-city-vs-oxford-united"")",Exeter City vs Oxford United,"<b>Match</b>: Exeter City vs Oxford United
<b>xG For</b>: 1.36
<b>xG Against</b>: 0.55"
3915978,Oxford United,2.4,0.35,"window.open(""https://www.fotmob.com//match/3915978/matchfacts/oxford-united-vs-wycombe-wanderers"")",Oxford United vs Wycombe Wanderers,"<b>Match</b>: Oxford United vs Wycombe Wanderers
<b>xG For</b>: 2.4
<b>xG Against</b>: 0.35"
3915978,Wycombe Wanderers,0.35,2.4,"window.open(""https://www.fotmob.com//match/3915978/matchfacts/oxford-united-vs-wycombe-wanderers"")",Oxford United vs Wycombe Wanderers,"<b>Match</b>: Oxford United vs Wycombe Wanderers
<b>xG For</b>: 0.35
<b>xG Against</b>: 2.4"
3915979,Morecambe,0.59,2.83,"window.open(""https://www.fotmob.com//match/3915979/matchfacts/morecambe-vs-ipswich-town"")",Morecambe vs Ipswich Town,"<b>Match</b>: Morecambe vs Ipswich Town
<b>xG For</b>: 0.59
<b>xG Against</b>: 2.83"
3915979,Ipswich Town,2.83,0.59,"window.open(""https://www.fotmob.com//match/3915979/matchfacts/morecambe-vs-ipswich-town"")",Morecambe vs Ipswich Town,"<b>Match</b>: Morecambe vs Ipswich Town
<b>xG For</b>: 2.83
<b>xG Against</b>: 0.59"
3915980,Lincoln City,0.35,0.22,"window.open(""https://www.fotmob.com//match/3915980/matchfacts/lincoln-city-vs-charlton-athletic"")",Lincoln City vs Charlton Athletic,"<b>Match</b>: Lincoln City vs Charlton Athletic
<b>xG For</b>: 0.35
<b>xG Against</b>: 0.22"
3915980,Charlton Athletic,0.22,0.35,"window.open(""https://www.fotmob.com//match/3915980/matchfacts/lincoln-city-vs-charlton-athletic"")",Lincoln City vs Charlton Athletic,"<b>Match</b>: Lincoln City vs Charlton Athletic
<b>xG For</b>: 0.22
<b>xG Against</b>: 0.35"
3915981,Cheltenham Town,0.91,0.24,"window.open(""https://www.fotmob.com//match/3915981/matchfacts/cheltenham-town-vs-shrewsbury-town"")",Cheltenham Town vs Shrewsbury Town,"<b>Match</b>: Cheltenham Town vs Shrewsbury Town
<b>xG For</b>: 0.91
<b>xG Against</b>: 0.24"
